ts,o,h,l,c,v
1705536000000,0.54165,0.55077,0.50065,0.50972,2486512.6000000001
1705622400000,0.51052,0.53114,0.4947,0.53114,2296955.2999999998
1705708800000,0.53105,0.53516,0.52162,0.52702,1397527.5
1705795200000,0.52711,0.54262,0.52376,0.53572,1852338.6000000001
1705881600000,0.53626,0.53699,0.49164,0.49969,1430519.3
1705968000000,0.50001,0.50904,0.4578,0.4687,2225068.2999999998
1706054400000,0.46829,0.4726,0.43315,0.44766,1745871.2
1706140800000,0.44803,0.45452,0.43219,0.45216,1569585.0
1706227200000,0.45282,0.4669,0.44618,0.46204,878643.2
1706313600000,0.46267,0.4822,0.45727,0.4782,811636.2
1706400000000,0.47812,0.48062,0.46273,0.46818,873411.0
1706486400000,0.46862,0.48219,0.45748,0.48051,849103.8
1706572800000,0.48047,0.48878,0.47161,0.47742,1186020.3999999999
1706659200000,0.47759,0.48366,0.45093,0.45424,3336454.6000000001
1706745600000,0.45418,0.4666,0.4366,0.44581,1748302.7
1706832000000,0.446,0.4636,0.44221,0.46175,1676208.8
1706918400000,0.46227,0.49891,0.45492,0.47651,2011536.7
1707004800000,0.476,0.47657,0.4455,0.45251,1369362.0
1707091200000,0.4527,0.47553,0.44618,0.46894,1492910.2
1707177600000,0.46972,0.47967,0.46592,0.46593,1210802.3
1707264000000,0.4662,0.49387,0.46594,0.48479,3134506.5
1707350400000,0.48498,0.48898,0.47782,0.47976,507580.2
1707436800000,0.48051,0.50478,0.47978,0.50233,2075362.0
1707523200000,0.50284,0.50775,0.48884,0.49369,799288.4
1707609600000,0.49452,0.50571,0.48909,0.49054,1178739.5
1707696000000,0.49101,0.53591,0.48772,0.52096,1317510.3999999999
1707782400000,0.52048,0.52196,0.49994,0.51141,1906698.3999999999
1707868800000,0.51141,0.52908,0.50736,0.52425,432977.8
1707955200000,0.52443,0.54289,0.52263,0.54202,2585916.5
1708041600000,0.54232,0.5547,0.52383,0.54253,2233452.7999999998
1708128000000,0.54272,0.54328,0.51057,0.52759,993894.1
1708214400000,0.52865,0.54228,0.52059,0.53925,1215867.6000000001
1708300800000,0.53943,0.56766,0.53548,0.56411,4267513.5
1708387200000,0.56375,0.57774,0.53237,0.55966,7671374.2999999998
1708473600000,0.55988,0.5611,0.5093,0.54881,3187109.0
1708560000000,0.54962,0.56288,0.53491,0.55182,1118092.8999999999
1708646400000,0.5514,0.61829,0.54347,0.59327,4172949.6000000001
1708732800000,0.59209,0.65031,0.58083,0.60093,8298489.2000000002
1708819200000,0.60106,0.6115,0.58819,0.59963,4674420.0999999996
