coin,tf,signal,group,n,mean_next,stdev_next,p50_next,p90_next,p99_next,p99_9_next
SOL,1w,prev+2sig,base,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,prev+2sig,no,181,1.1455657166529467,10.940404564734498,0.8058300049050615,14.096191091026466,31.831124872225743,49.558672948624846
SOL,1w,prev+2sig,yes,7,3.2444658903802344,14.914809299593921,5.0104485590708014,20.883631269666388,26.232404545808528,26.767281873422743
SOL,1w,prev+3sig,base,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,prev+3sig,no,185,1.1345948439939046,10.946858070974008,0.8058300049050615,14.376340514080482,31.493279902887586,49.50515758916334
SOL,1w,prev+3sig,yes,3,6.719536602657539,19.590271046237664,5.641182377854448,22.589606625652575,26.403002081407152,26.78434162698261
SOL,1w,prev-2sig,base,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,prev-2sig,no,185,1.1500466851417854,10.994153770146758,0.8058300049050615,14.376340514080482,31.493279902887586,49.50515758916334
SOL,1w,prev-2sig,yes,3,5.766673065204883,17.403733723765512,12.131097792276769,17.700102268961665,18.953128276215764,19.078430876941177
SOL,1w,prev-3sig,base,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,prev-3sig,no,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,up5,base,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,up5,no,182,1.357671196717119,11.150211624009131,0.8685813765972994,15.041345729901193,31.746663629891266,49.54529410875938
SOL,1w,up5,yes,6,-2.839583642611774,7.79082962395319,-4.508546550126036,6.112017434439198,9.006131634798733,9.295543054834685
SOL,1w,vol_top1,base,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,vol_top1,no,186,1.1867232991279417,11.12173524117001,0.7931318042620705,14.82879509266355,31.408818660553106,49.49177874929787
SOL,1w,vol_top1,yes,2,4.6640611545239015,1.381858086116648,4.6640611545239015,5.445758133188339,5.621639953387837,5.6392281354077864
SOL,1w,vol_top10,base,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,vol_top10,no,169,1.1786246297110134,11.07816346970221,0.8058300049050615,14.669382114735328,32.844659780240455,49.71921902700975
SOL,1w,vol_top10,yes,19,1.624794396088618,11.273669996953283,2.8919311084474097,13.523348911447988,25.434528013697648,26.687494220211654
SOL,1w,volspike_top1,base,188,1.2237162550364094,11.068343848645503,0.8326330221982592,14.722519774044734,31.23989617588391,49.46502106956692
SOL,1w,volspike_top1,no,186,1.249402267861312,11.112766836550932,0.8326330221982592,14.82879509266355,31.408818660553106,49.49177874929787
SOL,1w,volspike_top1,yes,2,-1.165082937679518,7.154792542067605,-1.165082937679518,2.8822789219036338,3.792935340309843,3.884000982150464
XMR,1w,prev+2sig,base,188,0.7669495807208083,8.230608975061624,0.7202454050758478,9.602097117718461,25.715057124755425,35.955218161742664
XMR,1w,prev+2sig,no,179,0.7978881092350251,7.77285259007229,0.8147645207086107,9.484713344461793,26.03051124094077,35.98098234438344
XMR,1w,prev+2sig,yes,9,0.1516166247158321,15.45185871746846,-0.2691427802449131,20.379740740691872,24.117390779455363,24.491155783331713
XMR,1w,prev+3sig,base,188,0.7669495807208083,8.230608975061624,0.7202454050758478,9.602097117718461,25.715057124755425,35.955218161742664
XMR,1w,prev+3sig,no,186,0.6447471974599464,8.087115381870278,0.7202454050758478,9.501847388821915,25.348698459456383,35.96094353566285
XMR,1w,prev+3sig,yes,2,12.131771223980975,17.537540770598696,12.131771223980975,22.052502427361684,24.284666948122343,24.50788340019841
XMR,1w,prev-2sig,base,188,0.7669495807208083,8.230608975061624,0.7202454050758478,9.602097117718461,25.715057124755425,35.955218161742664
XMR,1w,prev-2sig,no,183,0.8498902317082437,8.202877692359031,0.8147645207086107,9.518981433182038,26.169815546504992,35.96953159654314
XMR,1w,prev-2sig,yes,5,-2.268678245419316,9.673700135133572,-5.96336869950258,8.319951604691035,12.52146768309103,12.941619290931031
XMR,1w,prev-3sig,base,188,0.7669495807208083,8.230608975061624,0.7202454050758478,9.602097117718461,25.715057124755425,35.955218161742664
XMR,1w,prev-3sig,no,186,0.8231096243444878,8.23509949443286,0.7202454050758478,9.649892443249353,25.896960493455303,35.96094353566285
XMR,1w,prev-3sig,yes,2,-4.455934476281365,8.164762999374986,-4.455934476281365,0.16275295062988993,1.201957621684922,1.305878088790425
XMR,1w,up5,base,188,0.7669495807208083,8.230608975061624,0.7202454050758478,9.602097117718461,25.715057124755425,35.955218161742664
XMR,1w,up5,no,180,0.743584752284445,8.087792926458084,0.5594847663431657,9.554301792187566,26.442670599554678,35.97811965742334
XMR,1w,up5,yes,8,1.2926582205389825,11.6912603746345,1.069226874533924,12.4854676919312,22.747450732698077,23.773649036774774
XMR,1w,vol_top1,base,188,0.7669495807208083,8.230608975061624,0.7202454050758478,9.602097117718461,25.715057124755425,35.955218161742664
XMR,1w,vol_top1,no,186,0.8231096243444878,8.23509949443286,0.7202454050758478,9.649892443249353,25.896960493455303,35.96094353566285
XMR,1w,vol_top1,yes,2,-4.455934476281365,8.164762999374986,-4.455934476281365,0.16275295062988993,1.201957621684922,1.305878088790425
XMR,1w,vol_top10,base,188,0.7669495807208083,8.230608975061624,0.7202454050758478,9.602097117718461,25.715057124755425,35.955218161742664
XMR,1w,vol_top10,no,169,0.9617041866949902,7.80780809896132,0.874991957794502,9.484713344461793,27.00452950020422,36.009609213984234
XMR,1w,vol_top10,yes,19,-0.965341388207439,11.457426580794735,-1.9056261343012748,13.256118965397148,23.59827271851599,24.439243977237773
XMR,1w,volspike_top1,base,188,0.7669495807208083,8.230608975061624,0.7202454050758478,9.602097117718461,25.715057124755425,35.955218161742664
XMR,1w,volspike_top1,no,186,0.8662831993640416,8.216406327092903,0.8313154464533512,9.649892443249353,25.896960493455303,35.96094353566285
XMR,1w,volspike_top1,yes,2,-8.471076953099887,2.4864940537979305,-8.471076953099887,-7.064503507643451,-6.748024482415754,-6.716376579892984
XRP,1w,prev+2sig,base,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,prev+2sig,no,180,0.3421675309349844,10.148694160619598,-0.5431222463814445,9.481006063583468,34.54688660058394,68.45075028641232
XRP,1w,prev+2sig,yes,8,18.392482180995422,28.83327849331608,3.144056570245657,60.03713005490372,60.35337000474325,60.3849939997272
XRP,1w,prev+3sig,base,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,prev+3sig,no,184,1.0205005527757591,11.80975286302159,-0.3909216961891615,9.669835710330226,59.97187419223841,71.57154388853321
XRP,1w,prev+3sig,yes,4,5.239477826380214,19.65232520965485,0.13550369361216008,23.7357610640652,32.31112136346661,33.16865739340676
XRP,1w,prev-2sig,base,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,prev-2sig,no,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,prev-3sig,base,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,prev-3sig,no,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,up5,base,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,up5,no,183,1.1617639255174308,12.049635935557493,-0.3661690039825749,9.678891290193736,59.97689387398191,71.58523181523044
XRP,1w,up5,yes,5,-0.774557070685864,8.773221408380053,-2.8370574943509808,8.116750656183076,12.084793766078239,12.481598077067757
XRP,1w,vol_top1,base,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,vol_top1,no,186,1.1245613715916754,12.022923290706927,-0.3909216961891615,10.189975488031012,59.96183482875145,71.54416803513874
XRP,1w,vol_top1,yes,2,-0.2192010498955399,2.4360486545320876,-0.2192010498955399,1.1588361684404636,1.4688945425660642,1.4999003799786244
XRP,1w,vol_top10,base,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,vol_top10,no,169,0.2886521740686916,10.350536095748133,-0.6154304819097511,9.49494390666149,35.674894075179424,68.79646272252796
XRP,1w,vol_top10,yes,19,8.418305031507982,20.58062056973707,1.5033454730244644,38.58845926012879,60.29815350556492,60.37947234980937
XRP,1w,volspike_top1,base,188,1.1102660266822366,11.96058230408562,-0.3909216961891615,9.99278627278692,59.951795465264475,71.51679218174428
XRP,1w,volspike_top1,no,186,1.1295702469315498,12.021513596758833,-0.3909216961891615,10.189975488031012,59.96183482875145,71.54416803513874
XRP,1w,volspike_top1,yes,2,-0.6850264565038844,3.043431480371211,-0.6850264565038842,1.036598373773793,1.42396396058627,1.4627005192675178
ZEC,1w,prev+2sig,base,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,prev+2sig,no,184,2.3251773334492256,18.02750289815371,0.9712345282230306,19.207997330709357,59.29301929181895,131.1231873153398
ZEC,1w,prev+2sig,yes,4,14.520650790517646,17.185586502693585,14.002564786507177,30.504060024969167,35.017451165990465,35.4687902800926
ZEC,1w,prev+3sig,base,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,prev+3sig,no,185,2.5046030725686803,18.14332993964514,1.0594668489405379,19.48605375612502,59.17194325630634,131.04756815123176
ZEC,1w,prev+3sig,yes,3,7.5212213638407315,12.209197408845576,9.202453987730053,16.88263126577345,18.610671153333218,18.783475142089195
ZEC,1w,prev-2sig,base,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,prev-2sig,no,186,2.4175473981370192,18.07656120046212,0.9712345282230306,19.421204537620483,59.050867220793734,130.97194898712374
ZEC,1w,prev-2sig,yes,2,18.12570823162126,1.5480359998925737,18.12570823162126,19.00140963405721,19.1984424496053,19.21814573116011
ZEC,1w,prev-3sig,base,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,prev-3sig,no,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,up5,base,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,up5,no,180,1.8520465954998453,17.55969848126973,0.4075584399548138,18.2172908503228,59.77732343387007,131.42566397176978
ZEC,1w,up5,yes,8,19.068355665844493,22.290018209142044,24.08519568352667,39.09107358601068,46.592556068481485,47.34270431672857
ZEC,1w,vol_top1,base,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,vol_top1,no,186,2.4197928787788574,18.078633394510053,0.9712345282230306,19.441767294215218,59.050867220793734,130.97194898712374
ZEC,1w,vol_top1,yes,2,17.916878531930315,1.252706206363334,17.916878531930315,18.625516174613505,18.78495964421722,18.800903991177595
ZEC,1w,vol_top10,base,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,vol_top10,no,169,1.8288542323919674,17.780677932988343,0.0,18.2486813863214,61.10915982450979,132.25747477695379
ZEC,1w,vol_top10,yes,19,9.307308802236085,19.540234458593723,5.435453983940697,33.94141494616873,45.282773412811984,47.21172605116161
ZEC,1w,volspike_top1,base,188,2.584655492110256,18.05245196755794,1.184315498991917,19.353194370395617,58.808715149768176,130.82071065890767
ZEC,1w,volspike_top1,no,186,2.3405221350703114,17.9734289192619,0.9712345282230306,19.199772228071467,59.050867220793734,130.97194898712374
ZEC,1w,volspike_top1,yes,2,25.28905769682507,11.678541965601854,25.28905769682507,31.895438671424063,33.38187439070884,33.53051796263731
AAVE,5m,prev+2sig,base,5017,-0.002497602751153472,0.17786251836884912,-0.0022096761719492264,0.19696970402327563,0.4743577568489311,0.7746539862951317
AAVE,5m,prev+2sig,no,4883,-0.0030310098588464626,0.1759638030399074,-0.0022427056000307033,0.19379352374994335,0.4711269765525184,0.7874481646634404
AAVE,5m,prev+2sig,yes,134,0.016939911479181412,0.2369430372657099,0.003238212621403669,0.3565696654156337,0.5227444416506687,0.6886199307110047
AAVE,5m,prev+3sig,base,5017,-0.002497602751153472,0.17786251836884912,-0.0022096761719492264,0.19696970402327563,0.4743577568489311,0.7746539862951317
AAVE,5m,prev+3sig,no,4977,-0.0028540279706976567,0.1772643679883057,-0.0021824292620209462,0.19573111177062083,0.4714101074703974,0.7776185102446151
AAVE,5m,prev+3sig,yes,40,0.04185060519063172,0.23982357571229912,-0.020815463315970728,0.3321325296939471,0.6168872287001025,0.7008294648430554
AAVE,5m,prev-2sig,base,5017,-0.002497602751153472,0.17786251836884912,-0.0022096761719492264,0.19696970402327563,0.4743577568489311,0.7746539862951317
AAVE,5m,prev-2sig,no,4882,-0.0029135854774436643,0.17425034999827566,-0.002210494624832471,0.19382044457106465,0.4561752324954772,0.7500650124947358
AAVE,5m,prev-2sig,yes,135,0.012545565172911124,0.27922387260771686,0.0031833954095450423,0.36969268769666563,0.7218504835220777,0.8972330317431243
AAVE,5m,prev-3sig,base,5017,-0.002497602751153472,0.17786251836884912,-0.0022096761719492264,0.19696970402327563,0.4743577568489311,0.7746539862951317
AAVE,5m,prev-3sig,no,4989,-0.002775883367629654,0.17666827412355265,-0.002226179875342016,0.19644786265388345,0.46538215032564906,0.7470233706489097
AAVE,5m,prev-3sig,yes,28,0.04708603994883487,0.3293347811191915,0.061450927997053206,0.4522959418390295,0.8657373112065195,0.91764330620983
AAVE,5m,up5,base,5017,-0.002497602751153472,0.17786251836884912,-0.0022096761719492264,0.19696970402327563,0.4743577568489311,0.7746539862951317
AAVE,5m,up5,no,4903,-0.0028423999167265968,0.1773495885795368,-0.002226179875342016,0.19658451308156358,0.47099016752214207,0.7494680547493008
AAVE,5m,up5,yes,114,0.012331699905031034,0.1989771418452748,0.001125787621436558,0.2272508300627308,0.5346187975819996,0.9041609226240757
AAVE,5m,vol_top1,base,5017,-0.002497602751153472,0.17786251836884912,-0.0022096761719492264,0.19696970402327563,0.4743577568489311,0.7746539862951317
AAVE,5m,vol_top1,no,4966,-0.0030003781544567145,0.17659719853345981,-0.00222653929243255,0.19548576391740236,0.46112531425403075,0.7787687889531495
AAVE,5m,vol_top1,yes,51,0.04645891985284464,0.2726435992838947,0.06224678118618154,0.37490427368009893,0.7099810506244641,0.7101388470354919
AAVE,5m,vol_top10,base,5017,-0.002497602751153472,0.17786251836884912,-0.0022096761719492264,0.19696970402327563,0.4743577568489311,0.7746539862951317
AAVE,5m,vol_top10,no,4515,-0.0013620748144427227,0.16673550839347667,-0.0011327594019117093,0.18349048765101011,0.43386050361922623,0.7604975597603343
AAVE,5m,vol_top10,yes,502,-0.012710568158024052,0.2571564975794643,-0.012283090951881181,0.3068550977816888,0.6759130100853341,0.825537644736697
AAVE,5m,volspike_top1,base,5017,-0.002497602751153472,0.17786251836884912,-0.0022096761719492264,0.19696970402327563,0.4743577568489311,0.7746539862951317
AAVE,5m,volspike_top1,no,4966,-0.0022727743873013984,0.17671430282482928,-0.0021823102000662065,0.19666559918823934,0.47053207798575497,0.7787687889531495
AAVE,5m,volspike_top1,yes,51,-0.024389713631337726,0.26870425576338675,-0.02170068248645851,0.3091827269916525,0.6470195179633653,0.7038426937693824
ALL,5m,prev+2sig,yes,1668,0.00645158879716471,0.31125505207009585,-0.01424940465340474,0.34586871695488447,0.8793475579402978,1.7919423274477042
ALL,5m,prev+3sig,yes,495,-0.002707668654641619,0.3362950869732043,-0.03406971740065323,0.3806795514557362,0.8594353758822506,1.2614996426995637
ALL,5m,prev-2sig,yes,1511,0.013723326589829579,0.29166678971570026,0.023491994651059223,0.33540967896501517,0.8072796582905436,1.2013873232117276
ALL,5m,prev-3sig,yes,424,0.0332418860646277,0.31187607137516193,0.04854016157784802,0.39303396030379906,0.9063706399603431,1.1454615501647378
ALL,5m,up5,yes,1427,-0.00304475806966979,0.24447868621708696,-0.005454719013797682,0.20361082817712098,0.8674171486838573,1.481078621643011
ALL,5m,vol_top1,yes,612,0.024309761546833626,0.36447565887315175,0.009530893465792278,0.47150865736706127,0.9426307623247587,1.292112472628381
ALL,5m,vol_top10,yes,6035,0.0006874316650223106,0.29614545929014546,0.0,0.3175375150670369,0.8402976022872506,1.4854304692578408
ALL,5m,volspike_top1,yes,612,0.023718024001663424,0.3419415463938515,0.01909827405583986,0.4237185640259254,1.0338092220524129,1.5327204255924738
BTC,5m,prev+2sig,base,5030,-0.0005164348127119977,0.08318327255372071,-0.0015389113872166238,0.08719332632873168,0.23506603114032285,0.4836582421843709
BTC,5m,prev+2sig,no,4881,-9.373804212716844e-05,0.08097240643415679,0.0,0.0864372151500925,0.22683437728872924,0.42593140485768727
BTC,5m,prev+2sig,yes,149,-0.014363300163212342,0.13687235986716753,-0.03696459100219762,0.14128200956304848,0.4469561234287784,0.589733351942876
BTC,5m,prev+3sig,base,5030,-0.0005164348127119977,0.08318327255372071,-0.0015389113872166238,0.08719332632873168,0.23506603114032285,0.4836582421843709
BTC,5m,prev+3sig,no,4986,-0.0005370972520490551,0.08194754076616224,-0.0015383550770964316,0.08666679034077251,0.22768320755936514,0.4335396180080238
BTC,5m,prev+3sig,yes,44,0.00182499524489182,0.1753029846032996,-0.041647576532466424,0.17277338144457757,0.4971656663755782,0.5902571071781063
BTC,5m,prev-2sig,base,5030,-0.0005164348127119977,0.08318327255372071,-0.0015389113872166238,0.08719332632873168,0.23506603114032285,0.4836582421843709
BTC,5m,prev-2sig,no,4902,-0.000466200192799676,0.08060392837469453,-0.0015394088801301553,0.08576601601914657,0.2267006188188978,0.4421008186030442
BTC,5m,prev-2sig,yes,128,-0.0024402637721666898,0.1525556122950395,0.007031414969160821,0.16529158107953856,0.3767856042265468,0.4718773136681853
BTC,5m,prev-3sig,base,5030,-0.0005164348127119977,0.08318327255372071,-0.0015389113872166238,0.08719332632873168,0.23506603114032285,0.4836582421843709
BTC,5m,prev-3sig,no,4987,-0.0005739982946121367,0.08185553510520048,-0.0015395510669091728,0.08681468184637452,0.2300595101013236,0.4340751180179385
BTC,5m,prev-3sig,yes,43,0.006159590402078544,0.18180162335773178,0.04210657642342852,0.16494476422115337,0.43549896705631697,0.48021061602200893
BTC,5m,up5,base,5030,-0.0005164348127119977,0.08318327255372071,-0.0015389113872166238,0.08719332632873168,0.23506603114032285,0.4836582421843709
BTC,5m,up5,no,4935,-0.0001480855481220204,0.08333426757384929,-0.0015347074080351852,0.08759508907625782,0.23582219876307375,0.48795022509212527
BTC,5m,up5,yes,95,-0.019651209767991343,0.07277467496633244,-0.012339395061156111,0.05300372548877616,0.1552030697210949,0.16039176450898654
BTC,5m,vol_top1,base,5030,-0.0005164348127119977,0.08318327255372071,-0.0015389113872166238,0.08719332632873168,0.23506603114032285,0.4836582421843709
BTC,5m,vol_top1,no,4979,-0.00059709482187323,0.08079321136513372,-0.0015386982612719535,0.08661967509346888,0.22190075521388536,0.42517170072102944
BTC,5m,vol_top1,yes,51,0.007358196277754191,0.21450615144428645,-0.015825539255254206,0.3097548965100838,0.5210068043623339,0.5532522089720573
BTC,5m,vol_top10,base,5030,-0.0005164348127119977,0.08318327255372071,-0.0015389113872166238,0.08719332632873168,0.23506603114032285,0.4836582421843709
BTC,5m,vol_top10,no,4526,-9.696452584255924e-05,0.07443614169597985,-0.0015338599676062437,0.0808118482797382,0.2104618553629367,0.3777457981867725
BTC,5m,vol_top10,yes,504,-0.0042833445713847725,0.1389978019313818,-0.009225836121506958,0.16063657001419637,0.3667747367455202,0.5785865194468582
BTC,5m,volspike_top1,base,5030,-0.0005164348127119977,0.08318327255372071,-0.0015389113872166238,0.08719332632873168,0.23506603114032285,0.4836582421843709
BTC,5m,volspike_top1,no,4979,-0.00016708255158554792,0.08216861685704281,-0.0015386035634112893,0.08714344036572452,0.23253302974082257,0.4861024597095065
BTC,5m,volspike_top1,yes,51,-0.034622805560723634,0.15020947261548426,-0.020319167226745538,0.11627176167430253,0.29972492085249547,0.30361536280166024
CRV,5m,prev+2sig,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371
CRV,5m,prev+2sig,no,4876,0.0034936250503703366,0.22893544841378408,0.0,0.23409784514232257,0.7183881698630157,1.1176659793462966
CRV,5m,prev+2sig,yes,147,0.02075317843045586,0.45957393053534007,-0.0311249444197359,0.5744943895025179,1.3423579339099088,2.037093653069784
CRV,5m,prev+3sig,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371
CRV,5m,prev+3sig,no,4966,0.004413087063329821,0.23388136159420278,0.0,0.23701385943575293,0.7379059164942894,1.1978818606177117
CRV,5m,prev+3sig,yes,57,-0.032101006694966974,0.5127238084606791,-0.146738615923514,0.5645485158714568,1.1140794272348826,1.4630513801536047
CRV,5m,prev-2sig,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371
CRV,5m,prev-2sig,no,4914,0.002313938303906498,0.23247078462322338,0.0,0.23317212099089432,0.7284266953433209,1.272685541757467
CRV,5m,prev-2sig,yes,109,0.07995357935308472,0.43280172476474466,0.08689081979600388,0.590687819053173,0.9239717447720556,0.9294085893607225
CRV,5m,prev-3sig,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371
CRV,5m,prev-3sig,no,4980,0.0027693768584206692,0.23621670965622873,0.0,0.23621137812426046,0.7378285982942809,1.26730124376555
CRV,5m,prev-3sig,yes,43,0.14637526092901962,0.427773472133315,0.14448669201521103,0.6385473276832125,0.8958953942995324,0.9262473002907725
CRV,5m,up5,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371
CRV,5m,up5,no,4900,0.004217053519428777,0.23786108054808927,0.0,0.24072630274715423,0.7382657243776531,1.2107521510832349
CRV,5m,up5,yes,123,-0.0046986119538067785,0.2746090297873667,-0.00473709142586598,0.2237353932855468,0.9259559325883197,1.2263044708180306
CRV,5m,vol_top1,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371
CRV,5m,vol_top1,no,4972,0.003645928484821404,0.23421925825923476,0.0,0.23657617019403857,0.7318838890652152,1.267953885946366
CRV,5m,vol_top1,yes,51,0.038393657810799044,0.5219447724613853,0.08815638175543317,0.5575379125780655,0.9717618185371535,1.0096896943597724
CRV,5m,vol_top10,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371
CRV,5m,vol_top10,no,4520,0.0023408119940359477,0.2100528818348284,0.0,0.2148704406448698,0.6557405157309173,1.1745260897467495
CRV,5m,vol_top10,yes,503,0.018896943860517473,0.4159957180185452,0.016459550654257527,0.5326342287383623,0.9433120073166734,1.7856488650146245
CRV,5m,volspike_top1,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371
CRV,5m,volspike_top1,no,4972,0.003991212800240758,0.23605702825181338,0.0,0.23823860732490768,0.7378727801228571,1.267953885946366
CRV,5m,volspike_top1,yes,51,0.004731822197759198,0.4332668300424163,0.004804227720400789,0.5716194647563455,0.9316137947392167,1.005674891979979
DOGE,5m,prev+2sig,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052
DOGE,5m,prev+2sig,no,4903,-0.0009754682337309889,0.1155991940448607,0.0,0.12126054143477118,0.3139622730054414,0.5712559873738705
DOGE,5m,prev+2sig,yes,122,0.01227894797675128,0.1600649514909564,-0.0014260046202474452,0.2128098406117341,0.4299422959983422,0.5010091478237038
DOGE,5m,prev+3sig,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052
DOGE,5m,prev+3sig,no,4985,-0.0006757417798890388,0.11615803029464587,0.0013740227263303595,0.12242159015174005,0.3239106602152854,0.5704298921853922
DOGE,5m,prev+3sig,yes,40,0.002097091898186909,0.18807003458046267,-0.04866144376711734,0.2733455815837216,0.40460261578897255,0.44024329095790987
DOGE,5m,prev-2sig,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052
DOGE,5m,prev-2sig,no,4904,-0.0008503053235279715,0.110983530217681,0.0,0.12111315878570617,0.2975906469475461,0.5405990757626897
DOGE,5m,prev-2sig,yes,121,0.007315770328609832,0.26184431092149224,0.011443775301489545,0.2673796791443861,0.5953141061257703,0.9157687585418819
DOGE,5m,prev-3sig,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052
DOGE,5m,prev-3sig,no,4991,-0.0010542270089248696,0.11417829225372414,0.0,0.12190399701694776,0.30760750254741775,0.5396491436856993
DOGE,5m,prev-3sig,yes,34,0.058145820727195326,0.3236116397307899,0.09689909278438602,0.3627924082732026,0.8437472918306187,0.9456062233222644
DOGE,5m,up5,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052
DOGE,5m,up5,no,4875,-0.0011072580846667771,0.11637149959667557,0.0,0.12320359680992005,0.31404067649242556,0.5529547739941229
DOGE,5m,up5,yes,150,0.014087960439541044,0.1318023842802026,0.0014195673158745592,0.1484263015381848,0.3993718709680055,0.7535300109305056
DOGE,5m,vol_top1,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052
DOGE,5m,vol_top1,no,4974,-0.0009388341187709881,0.11306907946548779,0.0006870113631651797,0.12181009668478901,0.2985523924506167,0.5398347625972942
DOGE,5m,vol_top1,yes,51,0.027158270783284578,0.3165297169899399,-0.03118134788464566,0.3663758221385205,0.7854441997310224,0.9397759141123062
DOGE,5m,vol_top10,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052
DOGE,5m,vol_top10,no,4522,-0.0009662566388692902,0.10303809782159747,0.0,0.11482490033122295,0.28096216651515815,0.48705849083867336
DOGE,5m,vol_top10,yes,503,0.002156507801486181,0.20269161970632493,0.0,0.22556976282479546,0.5087679002504162,1.0169141681646383
DOGE,5m,volspike_top1,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052
DOGE,5m,volspike_top1,no,4974,-0.0013574617030757388,0.11475808793296995,0.0,0.12192615947599794,0.3131400376568717,0.5398347625972942
DOGE,5m,volspike_top1,yes,51,0.06798677282900673,0.24054251544156388,0.015691421072139278,0.29233355258349025,0.8456754103612907,1.0542152143098162
ETH,5m,prev+2sig,base,5030,-0.0007366729592565766,0.11470570980265445,0.0,0.11552862568712022,0.3355846056575369,0.6096476938760576
ETH,5m,prev+2sig,no,4898,-0.0006189342178414511,0.11278265365954598,0.0,0.11195940916135518,0.33307062046806013,0.6104745262968477
