coin,feature,bucket,tf,n,mean_next,median_next,p90_next,p99_next,|mean|_next,median_abs_next,range_median_next
SOL,dom,5,1h,168,-0.11901240038791576,0.023846105803493334,,,0.6251690791723349,0.32859496210358996,0.8816383027132992
SOL,dom,6,1h,168,0.01871933058415342,-0.02355373253745685,,,0.6283952011805841,0.42806316865806604,0.9227927057745178
SOL,dom,7,1h,168,0.06709977762384134,0.03467596003394746,,,0.46808286025868234,0.31831797866831435,0.8326581979733849
SOL,dom,8,1h,168,-0.008160966259119521,-0.02525418006525393,,,0.42947667230940756,0.27478391732775886,0.7888326594475055
SOL,dom,9,1h,168,0.03508428425921647,0.02245174852564258,,,0.4069698274838758,0.2925788510687699,0.8465346138051494
SOL,dom,10,1h,168,-0.0071060111198759605,-0.0010813399776210542,,,0.44847035163939303,0.3129130365280508,0.7891519313924886
SOL,dom,11,1h,168,0.011201498266928274,0.007839095041817234,,,0.42641294661487866,0.3163260949323732,0.7760643383608627
SOL,dom,12,1h,168,-0.02386278787816677,-0.0017111484993670434,,,0.434522705024473,0.29343033279866093,0.7047475883750582
SOL,dom,13,1h,165,0.050603148215681994,0.057785249001884864,,,0.4647529593994902,0.36292335984217106,0.696763138332049
SOL,dom,14,1h,144,0.06220962734595406,-0.0021611864715664897,,,0.3759011503822687,0.23263364341352677,0.6063365748635952
SOL,dom,15,1h,144,0.02439377703650592,0.00025922596912364426,,,0.4235790354254608,0.31400228924775564,0.8378227591389606
SOL,dom,16,1h,144,0.01870009056915424,0.017307284423706548,,,0.45298375797905976,0.30583260188838945,0.8075402042572133
SOL,dom,17,1h,157,-0.039638734008206104,-0.006929526713317369,,,0.39649790202839574,0.2555342610337963,0.7693626505507731
SOL,dom,18,1h,168,-0.12560578417627516,0.009393874692265047,,,0.4076346731352978,0.2075803864757031,0.6243238481990455
SOL,dom,19,1h,168,-0.010847689021666449,0.0006571338450278574,,,0.35301247966334093,0.2720703855716766,0.6801369415269177
SOL,dom,20,1h,168,0.05773388021145699,0.025872451608721647,,,0.4076528053761865,0.3052011219676021,0.7622558915148153
SOL,dom,21,1h,168,0.011328789912672312,0.015842820699840665,,,0.39417259853498254,0.2662780930648756,0.6198614840320966
SOL,dom,22,1h,168,-0.07121041292106077,-0.06073120697801526,,,0.37810291353906167,0.2912851594457422,0.6601064063942197
SOL,dom,23,1h,168,-0.018407098764427577,-0.03029252442393049,,,0.46612811859723735,0.3280187097236098,0.7136458520474906
SOL,dom,24,1h,168,-0.026958926083868195,-0.028728715987291764,,,0.3691045532816271,0.2462180668073244,0.6583466097096713
SOL,dom,25,1h,168,0.03304844626370926,0.03494546028185441,,,0.4389254998295216,0.24056906019412905,0.5902557465094678
SOL,dom,26,1h,168,0.024549518414536998,0.011608536309315465,,,0.437975632769226,0.2624820329743982,0.7352223282630344
SOL,dom,27,1h,168,-0.09335516396426306,-0.027597871646384275,,,0.4144232099294178,0.29573070567306403,0.7109219302748151
SOL,dom,28,1h,168,0.00816346156027846,-0.030847476871376234,,,0.41775914433256506,0.2613833608953897,0.7073251109622881
SOL,dom,29,1h,144,-0.024207950143551187,0.021742761014331702,,,0.45089396990096653,0.30155017794302186,0.7516603888629807
SOL,dom,30,1h,144,0.012015809790036358,0.01712884756134292,,,0.3568742568960991,0.2607350539048592,0.6317019210044315
SOL,dom,31,1h,96,-0.12148392509135852,-0.04016656904994864,,,0.4924130944708425,0.2775204894476302,0.732777166241274
XMR,dom,1,1h,168,-0.06628571284883061,0.0026152679342028584,,,0.5986912153717542,0.43438338382499886,1.0515659475288377
XMR,dom,2,1h,168,-0.04576840813116465,-0.033845217950750905,,,0.5637605383262833,0.3683315606469173,0.9981664438711082
XMR,dom,3,1h,168,0.04887247997300929,0.02537691028501321,,,0.5457906543547522,0.3824118108276042,1.0016740598123879
XMR,dom,4,1h,168,0.05067633092830436,-0.07890769813314047,,,0.6924318605903924,0.44260793987563884,1.0644927535339601
XMR,dom,5,1h,168,-0.22052034211676225,-0.038281494268371796,,,0.8907065013531748,0.5644531097850014,1.2349699963906404
XMR,dom,6,1h,168,0.023643666432175827,0.06578551351946738,,,0.7300295901134992,0.4397924974340661,1.0734243701655757
XMR,dom,7,1h,168,0.0668981797221218,0.02995882418551643,,,0.5778531828790436,0.3979676393259801,1.0444785360257733
XMR,dom,8,1h,168,-0.060223226443792466,-0.04983931944482212,,,0.6153053895423188,0.39270431537218875,1.0170881639247793
XMR,dom,9,1h,168,0.11261341848461524,0.03735950880806582,,,0.717072237901648,0.5067598912919524,1.1992052388770804
XMR,dom,10,1h,168,0.10164090849036403,0.09078211883474241,,,0.6484542283403162,0.43868489371429176,1.0568504852096874
XMR,dom,11,1h,168,0.0592746659254991,-0.04204563674424233,,,0.5819483577053015,0.4324766214627074,1.0339916639590292
XMR,dom,12,1h,168,-0.0466375223948298,0.056057714148005644,,,0.8224074363571613,0.4843630268199228,0.9792321139845579
XMR,dom,13,1h,165,0.009540507074368291,0.03169206833961713,,,0.5086388451221134,0.4346206382714435,0.9803174603174638
XMR,dom,14,1h,144,0.014510138621000701,0.04397745627229277,,,0.5186978325431402,0.4587320770537806,0.9292464985881195
XMR,dom,15,1h,144,-0.0519734962569097,-0.08083826454275966,,,0.592795686408436,0.39834670824078766,0.9981175902686024
XMR,dom,16,1h,144,0.03707653806885214,0.05536360468496593,,,0.5663827961720832,0.44047832254506813,0.9158683859422512
XMR,dom,17,1h,156,-0.06400838152664738,-0.058877777612431625,,,0.5658572327792544,0.4532450781994546,1.0365872317959495
XMR,dom,18,1h,168,-0.023935129042756235,-0.032484593347015256,,,0.6563392193830919,0.3987308259089106,1.0630223337765456
XMR,dom,19,1h,168,0.012903561234395025,0.04944202730203795,,,0.5766770450158981,0.47291794892538874,1.0856415920313944
XMR,dom,20,1h,168,-0.06935789497636634,0.04322758344783573,,,0.695062946433641,0.45070739796817527,1.0079859223689422
XMR,dom,21,1h,168,0.06031963921638882,0.01609723437758781,,,0.6853263450948343,0.4767682558977582,1.1039423161978381
XMR,dom,22,1h,168,-0.00998356994596896,0.09777382872943052,,,0.6294704931595754,0.4815346722643943,1.0237789372188293
XMR,dom,23,1h,168,-0.03708837740897027,-0.061847208830634326,,,0.6405492652806397,0.5304239869811822,1.1320185714552276
XMR,dom,24,1h,168,0.01905840668930337,0.06710306062259752,,,0.5751814227559388,0.4811609188001942,1.0737660310920982
XMR,dom,25,1h,168,-0.037215245538509474,-0.0014736221632782875,,,0.574274671068009,0.38986424234852546,1.075447906004925
XMR,dom,26,1h,168,0.01147402607269321,-0.022665555780376767,,,0.5851921630239052,0.4661827244002825,1.0468948038014831
XMR,dom,27,1h,168,-0.01919777541116719,0.01833006793776626,,,0.5996675481939608,0.4480734491977667,1.0974808091946229
XMR,dom,28,1h,168,-0.06864774298898177,0.0007347153598069589,,,0.6439854859455635,0.4680378020988085,1.0317248841058588
XMR,dom,29,1h,144,0.09631877956113619,0.11112211595619703,,,0.596688444666669,0.4051181446226626,0.9682296674042236
XMR,dom,30,1h,144,-0.08135756207793737,-0.017256906377927095,,,0.648765786524373,0.46314294632598396,1.0582260889695951
XMR,dom,31,1h,96,0.05580506180986356,0.15951884569338493,,,0.7878769232738887,0.5145543140678888,1.1151661453931574
XRP,dom,1,1h,168,-0.029318176223089493,-0.055310701309724264,,,0.42309578357616706,0.29511727182909286,0.758213530632734
XRP,dom,2,1h,168,0.0006678263341775728,-0.00359376123050259,,,0.4324663386066082,0.2710309975565761,0.7386055782312791
XRP,dom,3,1h,168,-0.01689416350527061,-0.05677424726482916,,,0.4324674776767467,0.24820992711694911,0.7100606769364215
XRP,dom,4,1h,168,-0.012604477621073105,-0.07513288480786584,,,0.5022464118101221,0.32376805662939767,0.818764308568628
XRP,dom,5,1h,168,-0.1373706480404004,-0.029465371196313317,,,0.5863943733631475,0.27822702836168833,0.7586726036561722
XRP,dom,6,1h,168,0.06421655990459563,-0.0034335942865004743,,,0.6239575407904813,0.3974173410557835,0.7957958958391755
XRP,dom,7,1h,168,0.0007153177477907166,0.0036646144825569493,,,0.4493825612978612,0.29077801513588963,0.7171279213324508
XRP,dom,8,1h,168,-0.001090462484257524,0.0048109304339516434,,,0.4026162912148802,0.29965880614801765,0.6745747693694745
XRP,dom,9,1h,168,0.00018914357254391185,-0.00857450927554404,,,0.3417848476043638,0.21921823908565008,0.6412271147213217
XRP,dom,10,1h,168,-0.0019370123481829268,0.011249469884733188,,,0.43593475127621534,0.2862903165453956,0.69519793266218
XRP,dom,11,1h,168,0.014477776478545383,-0.010821025351986924,,,0.3629368396162031,0.26684556134722315,0.6560398092145924
XRP,dom,12,1h,168,-0.04083738147126944,-0.03551334847597398,,,0.34257740931170927,0.22766598548351058,0.5745284746383411
XRP,dom,13,1h,165,0.029586652056043394,0.05680607825035988,,,0.38315342081447074,0.28524566783141303,0.6470112491728489
XRP,dom,14,1h,144,0.13488250190406767,0.03603960161820963,,,0.3995274622125006,0.24537569069431053,0.5971665001715208
XRP,dom,15,1h,144,0.02238879576370528,-0.0035597323081282273,,,0.51706354899167,0.35040914314544147,0.7854805765133173
XRP,dom,16,1h,144,0.036665073657032726,0.01815982795430049,,,0.4727741360315388,0.3389704200909449,0.8044749235158897
XRP,dom,17,1h,156,-0.024883066282425675,-0.026159886169896396,,,0.43582747128391874,0.310859918985229,0.7688123592529437
XRP,dom,18,1h,168,-0.1112067852677723,-0.030796444374731058,,,0.3713682445186697,0.20434981172071098,0.5930167968753424
XRP,dom,19,1h,168,-0.022687704334301267,-0.024518674487600256,,,0.3454941942917027,0.2671235224602664,0.6653307636802548
XRP,dom,20,1h,168,0.015186528200186008,0.029159925349320215,,,0.3414338385649688,0.23781224861531558,0.6811976131112989
XRP,dom,21,1h,168,0.010717700595870041,0.003473910928919466,,,0.3716241249115583,0.24070596741127548,0.5634790291375886
XRP,dom,22,1h,168,-0.07438125871442847,-0.07552922927673289,,,0.32073841164891914,0.23802139331819405,0.5879505890120995
XRP,dom,23,1h,168,0.004454083091662284,0.03294723850757464,,,0.40536528226724267,0.23341467420013862,0.658027097387039
XRP,dom,24,1h,168,-0.03922279081403509,-0.030048147344902132,,,0.2910287484025493,0.18848301649140864,0.5252689699891389
XRP,dom,25,1h,168,-0.005375023305273972,-0.007396581174351491,,,0.3715215187386572,0.1933591447001337,0.510801320212816
XRP,dom,26,1h,168,-0.008509800497751154,-0.00794644811963341,,,0.3763085790763785,0.24689346608671725,0.6062438180604358
XRP,dom,27,1h,168,-0.08255892563530046,-0.044741008859555675,,,0.3361294245026255,0.22568612023705636,0.573592911386481
XRP,dom,28,1h,168,0.016684775083102805,-0.023058159866695682,,,0.3801072980133137,0.26572327435840926,0.6206145541548352
XRP,dom,29,1h,144,-0.028513375293714855,-0.014910582862026622,,,0.4036754698920719,0.29379477011260424,0.6914473811265925
XRP,dom,30,1h,144,-0.03734833429093831,-0.04155479415285379,,,0.32176823440109165,0.22492050976397615,0.6246539730349934
XRP,dom,31,1h,96,-0.047467451916023806,-0.03281508590479709,,,0.41449019633026346,0.26720587239910665,0.6175286970437149
ZEC,dom,1,1h,168,0.07668257871006354,0.022693203472945456,,,0.8642194981643705,0.6225107248741812,1.6019299302753227
ZEC,dom,2,1h,168,0.08659562350660469,-0.01643152220466293,,,0.8997940274987689,0.6481732456836975,1.4778393688958795
ZEC,dom,3,1h,168,0.03552857285115579,-0.01691842859226078,,,0.9116123262294515,0.5666994730014308,1.4702889274078896
ZEC,dom,4,1h,168,-0.14974340999104405,-0.09648286555445917,,,1.0063745783736255,0.6952439245965614,1.584256798557267
ZEC,dom,5,1h,168,-0.06410829614004661,-0.1380948644511215,,,1.561379804903686,0.7349761386152176,1.4427798154592086
ZEC,dom,6,1h,168,0.07493807059302264,-0.0023754097581873967,,,1.074367448301979,0.6386028624837836,1.7386844605341951
ZEC,dom,7,1h,168,0.2679195151703798,0.001299331151483063,,,1.0252501184448133,0.6242371945797298,1.7203034853204666
ZEC,dom,8,1h,168,0.050810649441516524,0.06180063513285816,,,0.7822234825013344,0.5954605586293793,1.7489937863262761
ZEC,dom,9,1h,168,0.1297668978951188,0.04950593146215709,,,0.9147661118825384,0.6346052791910917,1.6406403335966666
ZEC,dom,10,1h,168,-0.02321313141613753,-0.01493980612363166,,,0.8418053497136188,0.6934598171077777,1.6475991101389544
ZEC,dom,11,1h,168,0.000996742204453859,-0.043253273741761245,,,0.7681776356898935,0.6036977196823057,1.3669742576689912
ZEC,dom,12,1h,168,0.012638750551916978,0.08374492521278087,,,0.7266121575907964,0.5852702886957828,1.3528926181660776
ZEC,dom,13,1h,165,-0.007866088484428968,-0.008671146759164916,,,0.858122620063826,0.6298912006107993,1.377527033380351
ZEC,dom,14,1h,144,0.32409222189745235,0.21056395283041152,,,0.8859825492062982,0.5875317613757924,1.4086929346584935
ZEC,dom,15,1h,144,-0.011523908379829072,-0.11659775720374577,,,0.8231045713076516,0.6342113256664117,1.574437446921946
ZEC,dom,16,1h,144,0.05523031263820265,0.010057222927600806,,,0.8883251916615382,0.6415744422708203,1.5380269576973182
ZEC,dom,17,1h,156,0.010490016666630912,0.06626271255227856,,,0.8790958794929813,0.6131043780841838,1.5493929636702715
ZEC,dom,18,1h,168,-0.20009635023000252,-0.10939809966604153,,,0.8008027836960433,0.5218387967559912,1.3736644309987929
ZEC,dom,19,1h,168,-0.014531865915575518,-0.04423248865703666,,,0.7435404540953557,0.5821347410795874,1.387416221085417
ZEC,dom,20,1h,168,0.08602668855982541,-0.08099623908217612,,,0.7728599648123002,0.5492050848714958,1.4298491318154967
ZEC,dom,21,1h,168,-0.09254643225900905,-0.1670588694654196,,,0.693170023188612,0.4837855984431205,1.1991952914728883
ZEC,dom,22,1h,168,-0.1161806217778676,-0.10119375389184837,,,0.5955545548490819,0.5449155375141901,1.2655008453410588
ZEC,dom,23,1h,168,0.08773437328890803,-0.040861601415093096,,,0.8229849304803775,0.5252483100891048,1.3953061683977572
ZEC,dom,24,1h,168,0.04668808389498654,-0.09646592917350039,,,0.8184589277189206,0.6278885170030113,1.3974477202894584
ZEC,dom,25,1h,168,-0.09051027586030372,-0.06753596766385095,,,0.6695304069712279,0.41302019321586836,1.2246330118693691
ZEC,dom,26,1h,168,0.010652497252726375,-0.023347256069444766,,,0.7130831133910848,0.49348713360131136,1.3681168963546926
ZEC,dom,27,1h,168,-0.14578487443386018,-0.05184209042811694,,,0.7037731704731799,0.5658124565735501,1.3066883715981135
ZEC,dom,28,1h,168,-0.0909145732086178,-0.06457524320432895,,,0.716959009928523,0.4759601627502774,1.2878308027453182
ZEC,dom,29,1h,144,-0.03258968720199061,-0.03886204032318985,,,0.7473916306447955,0.5316814748688281,1.2920447458461775
ZEC,dom,30,1h,144,0.05255278839005825,0.10922161220041637,,,0.7010343417303737,0.5327688461679192,1.292811033691966
ZEC,dom,31,1h,96,0.07437151447393169,-0.06867575217385236,,,0.9512274114453234,0.7035476513216787,1.7094489462122517
AAVE,dom,1,5m,288,-0.010649852241547162,-0.008740440996474197,,,0.13265071966714678,0.09915645985880683,0.1890915194203051
AAVE,dom,2,5m,288,0.004051871850789843,0.000542281704496439,,,0.11475743835899192,0.08179283752344779,0.16251953904516697
AAVE,dom,3,5m,288,0.002673178843551685,-0.0010882073317952656,,,0.11797701168932677,0.08805365687956646,0.1757411934853385
AAVE,dom,4,5m,288,-0.007040054461280333,-0.001106170641940185,,,0.11893467706382503,0.09299113175760265,0.16788863073651134
AAVE,dom,5,5m,288,-0.0027940201034192982,0.0005439065564438739,,,0.1332635650834596,0.09943914813796972,0.18193942548144437
AAVE,dom,6,5m,288,-0.00039963837266773,0.00568582565916298,,,0.1219934432549598,0.10408497895370017,0.16669787903830124
AAVE,dom,7,5m,288,0.0007437995012826946,0.003346368755952067,,,0.1169756208486371,0.08877024533648359,0.16898491478439004
AAVE,dom,8,5m,288,0.005433669797882031,0.004429374004033537,,,0.08684812680720148,0.06995418401827269,0.10293473708382347
AAVE,dom,9,5m,288,-0.0021219338573877445,-0.0011021493863005993,,,0.07677449998057223,0.05975405596826411,0.09956917522939826
AAVE,dom,10,5m,288,-0.006023688196640439,-0.011506775140573966,,,0.1125994959941426,0.09165453490670994,0.14440987930309157
AAVE,dom,11,5m,288,-0.0032410045150588593,-0.005640008988311296,,,0.09555240238621618,0.07108388617456662,0.12208939869855984
AAVE,dom,12,5m,288,-0.0012964747198569175,-0.005576262369000329,,,0.11112844066262456,0.0873696770840704,0.15371738301317844
AAVE,dom,13,5m,256,0.0024106184045307507,-0.005652269013572964,,,0.10511954285778277,0.0808167971032836,0.1375567211053269
AAVE,dom,27,5m,154,-0.01810918669429544,-0.010968165910024696,,,0.16327088150755806,0.1192749498706569,0.2283656981340857
AAVE,dom,28,5m,288,0.011645882358274313,0.0025589985545471094,,,0.17202460200845465,0.12893675801666227,0.2488568512639144
AAVE,dom,29,5m,288,-0.02008977976535208,-0.03267675425748795,,,0.1872909176443563,0.15034739544052544,0.30654566723976173
AAVE,dom,30,5m,288,0.014232276858706427,0.015171758454335382,,,0.1689116198672429,0.12551398555269433,0.2535346879772564
AAVE,dom,31,5m,288,-0.021126575384427387,-0.01533833563421294,,,0.1713938217339124,0.14046360382736212,0.23976584582645616
BTC,dom,1,5m,288,-0.0002716555386719468,0.0,,,0.02797278119653835,0.01586483272159045,0.03334738270048707
BTC,dom,2,5m,288,0.0034911166981625797,-0.0007870793061082182,,,0.046768084331177844,0.030814269579948483,0.0562049635454648
BTC,dom,3,5m,288,0.0003667334345145727,-0.004714799544353054,,,0.06630227088950688,0.04664916552495901,0.09767458181972663
BTC,dom,4,5m,288,0.00260222245370099,-0.004694186486803309,,,0.06537292691194208,0.04929610887405289,0.09522774585952812
BTC,dom,5,5m,288,0.003018794391922037,-0.0031037496835417677,,,0.05963144318310465,0.04039485597517323,0.08805145620581623
BTC,dom,6,5m,288,-0.00136067856678114,-0.0031072801874032496,,,0.049446621862988205,0.03791150645350849,0.07296725021541649
BTC,dom,7,5m,288,0.0030201886284922145,0.0,,,0.05209127682403057,0.033204638978218126,0.08197093261161212
BTC,dom,8,5m,288,0.00024378718430377743,0.0,,,0.016623741200947402,0.012302772040073684,0.018468783917376122
BTC,dom,9,5m,288,-0.00031270785856019057,0.0,,,0.023487081983987777,0.012310154341471646,0.020065599600941154
BTC,dom,10,5m,288,-0.005067029867833742,-0.0015517734855752252,,,0.0567529628995732,0.04029461880380447,0.07298700789089764
BTC,dom,11,5m,288,-0.0020972981259347583,-0.0007774598830723178,,,0.045050335308591455,0.030582592222178073,0.06196537377533111
BTC,dom,12,5m,288,-0.0004409268031554099,0.003148639427164035,,,0.049607481722297245,0.03686480179947993,0.07414014407624184
BTC,dom,13,5m,256,-4.692827801876243e-06,0.001567484400888386,,,0.05948735519858417,0.04009837319841614,0.07859905287362884
BTC,dom,27,5m,167,-0.013970813175363314,-0.012244585597309676,,,0.08837855412706472,0.0586320223418868,0.12309964916599987
BTC,dom,28,5m,288,0.0016069424649138497,-0.003161007502883173,,,0.07310095427228432,0.053261342072086215,0.10279359378599362
BTC,dom,29,5m,288,-0.00012418387069605685,0.0023381525860899366,,,0.09003084068396087,0.06916535924922917,0.14200777819242985
BTC,dom,30,5m,288,0.004710425629392163,0.000771188401327283,,,0.06446429162902773,0.04319756427123567,0.0943792767454143
