coin,time_ms,fundingRate,premium
BTC,1687978800100,0.0000071748,0.0000573986
BTC,1687982400020,0.0000248874,0.0001990992
BTC,1687986000114,0.0000106364,0.000085091
BTC,1687989600026,0.0000106825,0.0000854604
BTC,1687993200189,0.0000104219,0.000083375
BTC,1687996800119,0.0000040895,0.0000327163
BTC,1688000400651,0.000019763,0.0001581036
BTC,1688004000161,0.0000068235,0.0000545883
BTC,1688007600194,0.0000143537,0.0001148292
BTC,1688011200059,0.0000163966,0.0001311732
BTC,1688014800214,-0.0000023858,-0.0000190867
BTC,1688018400116,-0.0000061438,-0.0000491502
BTC,1688022000066,-0.0000074022,-0.0000592179
BTC,1688025600030,0.0000077753,0.0000622026
BTC,1688029200117,0.0000019198,0.0000153581
BTC,1688032800401,0.000007678,0.0000614239
BTC,1688036400031,0.0000206259,0.0001650072
BTC,1688040000044,0.0000267882,0.0002143055
BTC,1688043600024,0.0000164188,0.00013135
BTC,1688047200168,0.0000294713,0.0002357701
BTC,1688050800073,0.0000201518,0.0001612141
BTC,1688054400000,0.0000087947,0.0000703577
BTC,1688058000026,0.0000111897,0.0000895175
BTC,1688061600445,0.0000340413,0.0002723305
BTC,1688065200110,0.0000224204,0.000179363
BTC,1688068800151,0.0000258021,0.0002064165
BTC,1688072400032,0.0000301667,0.0002413335
BTC,1688076000143,0.0000289822,0.0002318575
BTC,1688079600071,0.0000163816,0.0001310527
BTC,1688083200039,0.0000101458,0.0000811668
BTC,1688086800028,0.0000161253,0.0001290028
BTC,1688090400275,0.0000162613,0.0001300908
BTC,1688094000005,0.0000231169,0.0001849349
BTC,1688097600158,0.0000314544,0.0002516351
BTC,1688101200106,0.0000542146,0.0004337164
BTC,1688104800016,0.0000612009,0.0004896076
BTC,1688108400218,0.0000346508,0.0002772068
BTC,1688112000158,0.000039755,0.0003180401
BTC,1688115600200,0.0000402313,0.0003218504
BTC,1688119200075,0.0000338473,0.0002707781
BTC,1688122800097,0.0000305282,0.0002442259
BTC,1688126400087,0.0000226012,0.0001808098
BTC,1688130000357,0.0000463598,0.0003708781
BTC,1688133600011,0.0001089142,0.0008713138
BTC,1688137200121,0.0001160851,0.0009286812
BTC,1688140800065,0.0000430865,0.0003446924
BTC,1688144400078,0.0000652117,0.0005216939
BTC,1688148000173,0.0000938348,0.0007506784
BTC,1688151600174,0.000075193,0.0006015439
BTC,1688155200179,0.0000678403,0.0005427227
BTC,1688158800067,0.0000670702,0.0005365613
BTC,1688162400105,0.0000551123,0.0004408983
BTC,1688166000500,0.0000500378,0.0004003025
BTC,1688169600189,0.0000508721,0.0004069766
BTC,1688173200008,0.000057907,0.0004632564
BTC,1688176800067,0.0000487348,0.0003898786
BTC,1688180400024,0.0000451181,0.0003609446
BTC,1688184000166,0.0000399011,0.0003192092
BTC,1688187600117,0.0000554294,0.000443435
BTC,1688191200051,0.0000405873,0.0003246988
BTC,1688194800137,0.0000347078,0.0002776621
BTC,1688198400278,0.0000393432,0.0003147453
BTC,1688202000155,0.0000351307,0.0002810455
BTC,1688205600136,0.0000397473,0.0003179783
BTC,1688209200069,0.0000412598,0.0003300781
BTC,1688212800227,0.0000481806,0.0003854445
BTC,1688216400071,0.0000511933,0.0004095464
BTC,1688220000212,0.0000524053,0.0004192426
BTC,1688223600085,0.000055821,0.0004465679
BTC,1688227200066,0.0000646388,0.0005171102
BTC,1688230800166,0.000062217,0.0004977361
BTC,1688234400213,0.0000479142,0.000383314
BTC,1688238000405,0.0000475937,0.0003807494
BTC,1688241600141,0.0000453652,0.0003629217
BTC,1688245200081,0.000042181,0.0003374479
BTC,1688248800159,0.0000390848,0.0003126787
BTC,1688252400002,0.0000437794,0.000350235
BTC,1688256000133,0.0000454504,0.0003636032
BTC,1688259600093,0.0000626746,0.0005013967
BTC,1688263200048,0.000062003,0.0004960242
BTC,1688266800285,0.0000797685,0.0006381483
BTC,1688270400093,0.0000671674,0.0005373389
BTC,1688274000017,0.0000734503,0.0005876024
BTC,1688277600176,0.0000711613,0.0005692905
BTC,1688281200221,0.0000725217,0.0005801739
BTC,1688284800072,0.0000639858,0.0005118861
BTC,1688288400064,0.0000647763,0.0005182103
BTC,1688292000084,0.0000613012,0.0004904098
BTC,1688295600093,0.0000702582,0.0005620657
BTC,1688299200145,0.0000715509,0.0005724068
BTC,1688302800005,0.0000601904,0.0004815234
BTC,1688306400029,0.0000647453,0.0005179622
BTC,1688310000117,0.0000880742,0.0007045936
BTC,1688313600370,0.0000981653,0.0007853224
BTC,1688317200005,0.0000791788,0.0006334302
BTC,1688320800166,0.0000586976,0.000469581
BTC,1688324400235,0.0000714831,0.0005718644
BTC,1688331600180,0.0000473405,0.0003787242
BTC,1688335200112,0.0000531633,0.0004253063
BTC,1688338800201,0.0000916306,0.0007330452
BTC,1688342400162,0.0000778376,0.0006227006
BTC,1688346000081,0.0000526932,0.0004215459
BTC,1688349600278,0.0000558204,0.0004465635
BTC,1688353200194,0.0000529532,0.0004236258
BTC,1688356800066,0.0000463114,0.0003704913
BTC,1688360400066,0.0000547109,0.0004376872
BTC,1688364000158,0.0000494566,0.0003956524
BTC,1688367600110,0.000064497,0.0005159758
BTC,1688371200172,0.0000708471,0.0005667767
BTC,1688374800195,0.0001197763,0.0009582108
BTC,1688378400017,0.0000979533,0.000783626
BTC,1688382000022,0.0001089694,0.0008717556
BTC,1688385600054,0.0001279054,0.0010232432
BTC,1688389200041,0.0001252222,0.0010017773
BTC,1688392800379,0.0001101545,0.0008812363
BTC,1688396400144,0.0001043663,0.0008349304
BTC,1688400000092,0.0001036911,0.0008295286
BTC,1688403600184,0.0000954792,0.0007638335
BTC,1688407200064,0.0000818667,0.0006549335
BTC,1688410800163,0.0000868987,0.0006951895
BTC,1688414400113,0.0001161341,0.0009290726
BTC,1688418000502,0.0000908096,0.0007264771
BTC,1688421600201,0.0000898856,0.0007190845
BTC,1688425200188,0.0000730338,0.0005842707
BTC,1688428800072,0.000059167,0.0004733364
BTC,1688432400024,0.0000570893,0.0004567148
BTC,1688436000154,0.0000696,0.0005567997
BTC,1688439600054,0.0000522901,0.0004183212
BTC,1688443200063,0.0000499259,0.0003994074
BTC,1688446800103,0.0000571243,0.0004569942
BTC,1688450400063,0.0000548768,0.0004390146
BTC,1688454000058,0.000051555,0.0004124403
BTC,1688457600029,0.0000418194,0.000334555
BTC,1688461200033,0.00004207,0.0003365603
BTC,1688464800063,0.0000588899,0.000471119
BTC,1688468400017,0.0000561187,0.0004489493
BTC,1688472000073,0.0000497434,0.0003979475
BTC,1688475600078,0.0000622608,0.0004980864
BTC,1688479200074,0.0000636302,0.0005090416
BTC,1688482800106,0.0000631097,0.0005048776
BTC,1688486400152,0.0000740908,0.0005927261
BTC,1688490000259,0.0000907946,0.0007263564
BTC,1688493600181,0.0000739671,0.000591737
BTC,1688497200336,0.0000664662,0.0005317296
BTC,1688500800055,0.0000429747,0.0003437975
BTC,1688504400071,0.0000218899,0.0001751191
BTC,1688508000069,0.0000162502,0.0001300014
BTC,1688511600097,0.000026087,0.0002086964
BTC,1688515200201,0.0000270701,0.0002165612
BTC,1688518800213,0.0000232286,0.0001858285
BTC,1688522400203,0.000016031,0.000128248
BTC,1688526000151,0.0000178793,0.0001430345
BTC,1688529600020,0.0000124465,0.0000995718
BTC,1688533200188,0.0000102175,0.0000817397
BTC,1688536800868,0.0000022096,0.0000176767
BTC,1688540400320,0.0000067586,0.0000540691
BTC,1688544000422,0.0000120979,0.0000967833
BTC,1688547600004,0.0000370073,0.0002960585
BTC,1688551200058,0.000025596,0.0002047677
BTC,1688554800079,0.0000388303,0.0003106426
BTC,1688558400202,0.0000326064,0.0002608514
BTC,1688562000002,0.0000377589,0.0003020715
BTC,1688565600120,0.0000526691,0.0004213529
BTC,1688569200184,0.0000341808,0.0002734462
BTC,1688572800124,0.0000278271,0.000222617
BTC,1688576400145,0.0000184615,0.0001476923
BTC,1688580000322,0.0000252059,0.000201647
BTC,1688583600137,0.0000230581,0.0001844645
BTC,1688587200189,0.0000200278,0.0001602221
BTC,1688590800065,0.0000231983,0.0001855862
BTC,1688594400063,0.0000188287,0.0001506294
BTC,1688598000171,0.0000276431,0.000221145
BTC,1688601600104,0.0000229456,0.0001835651
BTC,1688605200174,0.0000249814,0.0001998512
BTC,1688608800187,0.0000206402,0.0001651215
BTC,1688612400098,0.0000253804,0.0002030433
BTC,1688616000175,0.0000104662,0.0000837296
BTC,1688619600185,0.0000008451,0.0000067605
BTC,1688623200217,0.0000163766,0.0001310128
BTC,1688626800087,0.0000216223,0.0001729782
BTC,1688630400133,0.0000045725,0.0000365799
BTC,1688634000290,0.0000416752,0.0003334017
BTC,1688637600088,0.0000872293,0.0006978341
BTC,1688641200192,0.000047867,0.0003829361
BTC,1688644800006,0.0000335119,0.0002680948
BTC,1688648400001,0.0000289174,0.0002313388
BTC,1688652000020,0.0000140102,0.0001120818
BTC,1688655600083,0.0000737928,0.0005903422
BTC,1688659200165,0.0000576581,0.0004612651
BTC,1688662800170,0.0000646036,0.0005168292
BTC,1688666400236,0.000056032,0.000448256
BTC,1688670000245,0.0000540998,0.0004327982
BTC,1688673600126,0.0000581888,0.0004655104
BTC,1688677200065,0.0000485031,0.0003880246
BTC,1688680800091,0.0000595172,0.0004761378
BTC,1688684400088,0.0000416172,0.000332938
BTC,1688688000296,0.000090385,0.0007230798
BTC,1688691600219,0.000114384,0.0009150722
BTC,1688695200408,0.0000654807,0.0005238453
BTC,1688698800351,0.0000562858,0.0004502862
BTC,1688702400092,0.000069763,0.0005581044
BTC,1688706000055,0.0000709189,0.0005673511
BTC,1688709600190,0.0000989998,0.0007919984
BTC,1688713200072,0.0000962785,0.0007702282
BTC,1688716800039,0.0000907059,0.0007256471
BTC,1688720400104,0.0000859673,0.000687738
BTC,1688724000175,0.0000685792,0.0005486336
BTC,1688727600276,0.0000708328,0.0005666623
BTC,1688731200135,0.0000748433,0.0005987465
BTC,1688734800197,0.0001167556,0.0009340446
BTC,1688738400149,0.0000990252,0.0007922019
BTC,1688742000198,0.0000787118,0.0006296947
BTC,1688745600167,0.0000554285,0.000443428
BTC,1688749200044,0.0000463967,0.0003711735
BTC,1688752800064,0.0000081507,0.0000652053
BTC,1688756400064,0.0000688484,0.0005507869
BTC,1688760000026,0.0000573615,0.0004588916
BTC,1688763600171,0.0000586188,0.0004689502
BTC,1688767200352,0.0000597984,0.0004783874
BTC,1688770800007,0.0000496645,0.0003973159
BTC,1688774400142,0.0000364211,0.000291369
BTC,1688778000183,0.0000399164,0.0003193311
BTC,1688781600018,0.0000419826,0.0003358608
BTC,1688785200000,0.0000572487,0.0004579894
BTC,1688788800187,0.0000457973,0.0003663784
BTC,1688792400154,0.0000534968,0.0004279741
BTC,1688796000046,0.0000355634,0.0002845074
BTC,1688799600053,0.000025654,0.0002052324
BTC,1688803200115,0.0000175503,0.0001404025
BTC,1688806800382,0.0000361057,0.000288846
BTC,1688810400087,0.0000301209,0.0002409674
BTC,1688814000175,0.0000260987,0.0002087892
BTC,1688817600008,0.0000279067,0.0002232535
BTC,1688821200145,0.0000209792,0.0001678333
BTC,1688824800117,0.0000142266,0.0001138126
BTC,1688828400086,0.0000129115,0.0001032919
BTC,1688832000293,0.0000227061,0.0001816488
BTC,1688835600147,0.0000325979,0.0002607834
BTC,1688839200213,0.0000258565,0.0002068519
BTC,1688842800182,0.0000242315,0.0001938518
BTC,1688846400202,0.00004277,0.0003421604
BTC,1688850000194,0.0000340059,0.0002720471
BTC,1688853600098,0.0000187845,0.000150276
BTC,1688857200131,0.0000284468,0.0002275741
BTC,1688860800175,0.0000344096,0.0002752769
BTC,1688864400029,0.0000390785,0.0003126284
BTC,1688868000208,0.0000420999,0.0003367993
BTC,1688871600325,0.0000309057,0.0002472452
BTC,1688875200132,0.0000286207,0.0002289659
BTC,1688878800284,0.0000233157,0.0001865258
BTC,1688882400181,0.0000184398,0.0001475182
BTC,1688886000311,0.0000244326,0.0001954609
BTC,1688889600428,0.0000272594,0.0002180751
BTC,1688893200075,0.0000167838,0.0001342703
BTC,1688896800181,0.0000223632,0.0001789059
BTC,1688900400071,0.000014881,0.0001190483
BTC,1688904000009,0.0000181888,0.0001455103
BTC,1688907600050,0.0000244605,0.0001956844
BTC,1688911200004,0.0000261674,0.0002093388
BTC,1688914800035,0.0000522282,0.0004178253
BTC,1688918400002,0.0000474946,0.0003799566
BTC,1688922000143,0.0000334813,0.0002678505
BTC,1688925600102,0.0000208603,0.0001668823
BTC,1688929200072,0.0000245219,0.0001961749
BTC,1688932800026,0.000023642,0.000189136
BTC,1688936400109,0.0000210507,0.000168406
BTC,1688940000067,0.0000250114,0.0002000916
BTC,1688943600060,0.000029267,0.0002341361
BTC,1688947200201,0.0000186806,0.0001494449
BTC,1688950800738,0.0000548146,0.0004385168
BTC,1688954400176,0.0000419434,0.0003355472
BTC,1688958000024,0.0000356891,0.000285513
BTC,1688961600141,0.0000282926,0.0002263406
BTC,1688965200145,0.0000295802,0.0002366414
BTC,1688968800272,0.0000305865,0.0002446918
BTC,1688972400121,0.0000271976,0.0002175806
BTC,1688976000115,0.000022781,0.0001822476
BTC,1688979600159,0.0000336657,0.0002693252
BTC,1688983200337,0.0000315466,0.0002523728
BTC,1688986800149,0.0000302492,0.0002419932
BTC,1688990400080,0.0000245043,0.0001960341
BTC,1688994000104,0.0000235315,0.000188252
BTC,1688997600166,0.0000306705,0.0002453643
BTC,1689001200123,0.0000488228,0.0003905828
BTC,1689004800086,0.0000395979,0.0003167834
BTC,1689008400122,0.000033955,0.0002716399
BTC,1689012000019,0.0000337804,0.0002702433
BTC,1689015600018,0.0000426062,0.0003408493
BTC,1689019200363,0.0000629461,0.0005035687
BTC,1689022800116,0.0000939956,0.0007519647
BTC,1689026400091,0.0000825694,0.0006605555
BTC,1689030000162,0.0000639209,0.0005113676
BTC,1689033600165,0.0000208323,0.0001666582
BTC,1689037200251,0.0000288606,0.000230885
BTC,1689040800224,0.0000294112,0.0002352899
BTC,1689044400153,0.0000307854,0.000246283
BTC,1689048000177,0.0000282928,0.0002263425
BTC,1689051600158,0.0000221767,0.0001774138
BTC,1689055200085,0.0000182397,0.0001459173
BTC,1689058800170,0.0000376033,0.0003008262
BTC,1689062400468,0.0000430796,0.0003446365
BTC,1689066000029,0.0000264758,0.0002118062
BTC,1689069600042,0.0000243311,0.0001946487
BTC,1689073200154,0.0000230526,0.0001844208
BTC,1689076800145,0.000024215,0.0001937203
BTC,1689080400081,0.0000317728,0.0002541824
BTC,1689084000036,0.0000378938,0.0003031501
BTC,1689087600058,0.0000355964,0.0002847713
BTC,1689091200049,0.0000528565,0.0004228516
BTC,1689094800198,0.0000406837,0.0003254695
BTC,1689098400052,0.0000365314,0.0002922511
BTC,1689102000192,0.000019952,0.0001596157
BTC,1689105600053,0.0000209489,0.0001675911
BTC,1689109200008,0.000025054,0.0002004322
BTC,1689112800008,0.0000248399,0.0001987196
BTC,1689116400012,0.0000396192,0.0003169539
BTC,1689120000140,0.0000344862,0.0002758895
BTC,1689123600416,0.0000383411,0.0003067289
BTC,1689127200058,0.0000230914,0.0001847313
BTC,1689130800196,0.0000395712,0.0003165693
BTC,1689134400126,0.0000348338,0.0002786704
BTC,1689138000446,0.000031773,0.0002541843
BTC,1689141600069,0.0000202812,0.0001622496
BTC,1689145200005,0.0000376393,0.0003011146
BTC,1689148800133,0.0000462113,0.0003696903
BTC,1689152401669,0.0000204474,0.0001635795
BTC,1689156000111,-0.0000140404,-0.000112323
BTC,1689159600177,0.0000123149,0.0000985193
BTC,1689163200150,0.0000218458,0.0001747664
BTC,1689166800108,0.0000561262,0.0004490094
BTC,1689170400100,0.0000778302,0.0006226414
BTC,1689174000183,0.0000340361,0.0002722886
BTC,1689177600001,0.0000320585,0.0002564682
BTC,1689181200159,0.0000434053,0.0003472424
BTC,1689184805457,0.0000417253,0.0003338024
BTC,1689188400191,0.0000266105,0.0002128842
BTC,1689192000005,0.0000521527,0.0004172217
BTC,1689195600361,0.00003276,0.0002620801
BTC,1689199200094,0.0000266376,0.0002131006
BTC,1689202800044,0.0000240854,0.0001926835
BTC,1689206400346,0.000026972,0.0002157758
BTC,1689210000143,0.0000273785,0.0002190278
BTC,1689213600202,0.0000399173,0.0003193388
BTC,1689217200090,0.0000346817,0.0002774534
BTC,1689220800139,0.0000308024,0.0002464189
BTC,1689224400140,0.0000373697,0.0002989575
BTC,1689228000016,0.0000369968,0.0002959744
BTC,1689231600161,0.0000374325,0.0002994601
BTC,1689235200141,0.0000225968,0.0001807744
BTC,1689238800177,0.0000329473,0.0002635787
BTC,1689242400159,0.0000431831,0.0003454651
BTC,1689246000110,0.0000292387,0.0002339096
BTC,1689249600139,0.0000226363,0.0001810906
BTC,1689253200224,0.0000396652,0.0003173218
BTC,1689256800000,0.0000358334,0.0002866674
BTC,1689260400181,0.0000316844,0.0002534754
BTC,1689264000010,0.0000715954,0.0005727629
BTC,1689267600001,0.0000715545,0.0005724364
BTC,1689271200063,0.0000499483,0.0003995867
BTC,1689274800168,0.0000891191,0.0007129525
BTC,1689278400055,0.000105026,0.0008402077
BTC,1689282000092,0.0000890582,0.0007124654
BTC,1689285600368,0.0000770783,0.0006166265
BTC,1689289200057,0.0000261665,0.0002093323
BTC,1689292800186,0.0000231104,0.0001848833
BTC,1689296400015,0.0000509104,0.0004072831
BTC,1689300000242,0.0000549825,0.0004398602
BTC,1689303600217,0.0000347687,0.0002781499
BTC,1689307200181,0.0000605933,0.0004847461
BTC,1689310800140,0.0000339874,0.0002718995
BTC,1689314400063,0.0000426026,0.0003408212
BTC,1689318000080,0.0000513359,0.0004106869
BTC,1689321600328,0.0000692313,0.0005538501
BTC,1689325200097,0.000058328,0.0004666242
BTC,1689328800198,0.0000717988,0.00057439
BTC,1689332400012,0.0000718703,0.0005749621
BTC,1689336000140,0.0000668003,0.0005344028
BTC,1689339600034,0.0000617011,0.0004936091
BTC,1689343200336,0.0000813557,0.0006508458
BTC,1689346800018,0.0000405641,0.0003245126
BTC,1689350400034,0.0000458901,0.0003671206
BTC,1689354000232,0.0000539417,0.0004315339
BTC,1689357600150,0.0000500397,0.0004003179
BTC,1689361200108,0.0000514664,0.0004117309
BTC,1689364800050,0.000036972,0.0002957762
BTC,1689368400299,0.0000226198,0.0001809584
BTC,1689372000030,0.0000190167,0.0001521336
BTC,1689375600127,0.000020263,0.0001621038
BTC,1689379200387,0.0000218726,0.0001749809
BTC,1689382800001,0.0000371628,0.0002973026
BTC,1689386400064,0.0000352297,0.0002818375
BTC,1689390000194,0.0000125,0.0003645792
BTC,1689393600038,0.0000125,0.0003727471
BTC,1689397200018,0.0000125,0.0003006222
BTC,1689400800178,0.0000125,0.0002881677
BTC,1689404400358,0.0000125,0.0003002751
BTC,1689408000176,0.0000125,0.0003023394
BTC,1689411600004,0.0000125,0.0002303749
BTC,1689415200021,0.0000125,0.000285519
BTC,1689418800450,0.0000125,0.0002518785
BTC,1689422400094,0.0000125,0.0001949645
BTC,1689426000044,0.0000125,0.0002406635
BTC,1689429600051,0.0000125,0.0002649937
BTC,1689433200006,0.0000125,0.0003354267
BTC,1689436800542,0.0000125,0.0003790082
BTC,1689440400105,0.0000125,0.0003234763
BTC,1689444000016,0.0000125,0.000302324
BTC,1689447600166,0.0000125,0.0003082411
BTC,1689451200180,0.0000125,0.0002402166
BTC,1689454800273,0.0000125,0.0003007359
BTC,1689458400345,0.0000125,0.000235909
BTC,1689462000128,0.0000125,0.0003023274
BTC,1689465600024,0.0000125,0.0002840914
BTC,1689469200058,0.0000162259,0.000329807
BTC,1689472800149,0.0000125,0.0001274508
BTC,1689476400186,0.0000125,0.0002140751
BTC,1689480000109,0.0000125,0.0002155801
BTC,1689483600098,0.0000125,0.000231844
BTC,1689487200030,0.0000125,0.0002412925
BTC,1689490800164,0.0000125,0.0001835905
BTC,1689494400227,0.0000125,0.0001977629
BTC,1689498000180,0.0000125,0.0002028384
BTC,1689501600047,0.0000125,0.0001478024
BTC,1689505200034,0.0000125,0.0001732986
BTC,1689508800153,0.0000125,0.0001407255
BTC,1689512400055,0.0000125,0.0001851385
BTC,1689516000079,0.0000125,0.0001296158
BTC,1689519600066,0.0000125,0.0001099491
