entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
286,287,2024-08-24 20:00:00+00:00,2024-08-24 22:00:00+00:00,S,63593.4,63565.6155,-8.43,14969.15,1
296,297,2024-08-25 16:00:00+00:00,2024-08-25 18:00:00+00:00,L,64114.5,64215.5935,8.63,14977.79,1
307,308,2024-08-26 14:00:00+00:00,2024-08-26 16:00:00+00:00,S,63504.2,63173.1607,63.1,15040.89,1
312,313,2024-08-27 00:00:00+00:00,2024-08-27 02:00:00+00:00,L,62970.6,63159.9538,30.19,15071.07,1
317,318,2024-08-27 10:00:00+00:00,2024-08-27 12:00:00+00:00,S,62393.8,62023.0073,74.49,15145.57,1
324,325,2024-08-28 00:00:00+00:00,2024-08-28 02:00:00+00:00,L,59345.7,59622.5634,55.51,15201.08,1
332,333,2024-08-28 16:00:00+00:00,2024-08-28 18:00:00+00:00,S,58606.8,58557.2702,-2.35,15198.72,1
336,337,2024-08-29 00:00:00+00:00,2024-08-29 02:00:00+00:00,L,58969.1,59151.6482,31.85,15230.58,1
338,339,2024-08-29 04:00:00+00:00,2024-08-29 06:00:00+00:00,S,59409.9,59356.1846,-1.46,15229.12,1
339,340,2024-08-29 06:00:00+00:00,2024-08-29 08:00:00+00:00,L,59550.0,59728.9275,30.53,15259.65,1
346,347,2024-08-29 20:00:00+00:00,2024-08-29 22:00:00+00:00,S,59449.5,58634.0876,194.04,15453.69,1
348,349,2024-08-30 00:00:00+00:00,2024-08-30 02:00:00+00:00,L,59186.0,59294.3534,12.84,15466.53,1
360,361,2024-08-31 00:00:00+00:00,2024-08-31 02:00:00+00:00,S,59246.4,59115.7067,18.65,15485.18,1
372,373,2024-09-01 00:00:00+00:00,2024-09-01 02:00:00+00:00,L,58803.9,58821.3092,-10.9,15474.28,1
380,381,2024-09-01 16:00:00+00:00,2024-09-01 18:00:00+00:00,S,58095.1,58481.5,-118.4,15355.88,1
381,382,2024-09-01 18:00:00+00:00,2024-09-01 20:00:00+00:00,L,58481.5,58631.7992,24.11,15379.99,1
383,384,2024-09-01 22:00:00+00:00,2024-09-02 00:00:00+00:00,S,57266.1,57084.5464,33.38,15413.37,1
384,385,2024-09-02 00:00:00+00:00,2024-09-02 02:00:00+00:00,L,57386.0,57737.7214,79.06,15492.43,1
396,397,2024-09-03 00:00:00+00:00,2024-09-03 02:00:00+00:00,S,59359.9,59061.6765,62.34,15554.77,1
408,409,2024-09-04 00:00:00+00:00,2024-09-04 02:00:00+00:00,L,56751.1,56811.5167,1.0,15555.77,1
414,415,2024-09-04 12:00:00+00:00,2024-09-04 14:00:00+00:00,S,56466.2,56144.2894,73.13,15628.9,1
