ts,o,h,l,c,v
1721800800000,3440.42,3450.87,3435.61,3445.95,23303.43
1721808000000,3445.95,3462.45,3442.05,3459.59,33952.99
1721815200000,3459.59,3472.69,3457.35,3458.85,38057.3
1721822400000,3458.85,3472.01,3434.91,3439.0,80246.9
1721829600000,3439.0,3458.45,3406.3,3413.32,130641.5
1721836800000,3413.32,3431.69,3400.07,3416.79,58692.44
1721844000000,3416.79,3423.43,3355.01,3361.47,153112.97
1721851200000,3361.47,3375.76,3287.46,3334.66,171798.32
1721858400000,3334.66,3338.69,3308.53,3334.46,93828.7
1721865600000,3334.46,3341.4,3180.14,3213.49,343353.88
1721872800000,3213.49,3213.49,3150.04,3166.0,160259.56
1721880000000,3166.0,3193.5,3124.21,3181.62,120300.31
1721887200000,3181.62,3184.0,3156.26,3170.27,69508.45
1721894400000,3170.27,3186.77,3148.5,3174.34,64978.53
1721901600000,3174.34,3178.85,3151.77,3170.78,66448.79
1721908800000,3170.78,3183.04,3127.12,3153.67,168944.18
1721916000000,3153.67,3178.45,3100.86,3140.58,242966.95
1721923200000,3140.58,3172.33,3131.5,3164.75,73920.97
1721930400000,3164.75,3170.81,3096.21,3121.79,137768.65
1721937600000,3121.79,3199.21,3084.67,3176.2,168548.11
1721944800000,3176.2,3186.06,3160.69,3174.01,61622.09
1721952000000,3174.01,3207.89,3169.55,3184.05,76241.0
1721959200000,3184.05,3259.3,3184.02,3235.52,130691.51
1721966400000,3235.52,3269.11,3231.71,3268.4,64988.21
1721973600000,3268.4,3276.3,3246.0,3249.8,80789.96
1721980800000,3249.8,3263.69,3249.02,3250.12,47442.85
1721988000000,3250.12,3253.41,3233.0,3245.67,53048.46
1721995200000,3245.67,3254.17,3226.87,3248.22,87391.66
1722002400000,3248.22,3270.44,3217.55,3253.64,116834.17
1722009600000,3253.64,3262.49,3241.05,3245.94,41588.27
1722016800000,3245.94,3284.23,3245.03,3272.5,56405.17
1722024000000,3272.5,3274.16,3249.0,3263.06,38168.65
1722031200000,3263.06,3284.49,3261.0,3272.86,23403.34
1722038400000,3272.86,3273.36,3242.07,3244.64,44551.01
1722045600000,3244.64,3259.7,3240.76,3243.41,29020.82
1722052800000,3243.41,3259.24,3242.5,3253.41,13291.11
1722060000000,3253.41,3277.13,3252.4,3271.3,32252.26
1722067200000,3271.3,3281.99,3261.58,3275.8,28266.04
1722074400000,3275.8,3278.75,3263.0,3277.34,20092.19
1722081600000,3277.34,3326.86,3277.0,3316.19,107832.04
1722088800000,3316.19,3323.0,3264.82,3279.99,96880.6
1722096000000,3279.99,3290.49,3254.5,3259.18,80885.49
1722103200000,3259.18,3272.0,3227.44,3260.4,101475.45
1722110400000,3260.4,3294.69,3188.0,3282.59,259746.21
