entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
1146,1152,2025-02-08 00:00:00+00:00,2025-02-09 00:00:00+00:00,L,96720.0,97254.0326,127.96,28429.7,6
1152,1153,2025-02-09 00:00:00+00:00,2025-02-09 04:00:00+00:00,S,97252.0,96752.8354,117.49,28547.2,1
1162,1163,2025-02-10 16:00:00+00:00,2025-02-10 20:00:00+00:00,L,97402.0,97505.5405,1.8,28548.99,1
1164,1165,2025-02-11 00:00:00+00:00,2025-02-11 04:00:00+00:00,S,97629.0,97581.5705,-14.68,28534.32,1
1168,1169,2025-02-11 16:00:00+00:00,2025-02-11 20:00:00+00:00,L,95104.0,96506.5675,392.28,28926.6,1
1176,1177,2025-02-13 00:00:00+00:00,2025-02-13 04:00:00+00:00,S,97552.0,95849.9652,475.77,29402.37,1
1177,1178,2025-02-13 04:00:00+00:00,2025-02-13 08:00:00+00:00,L,96116.0,96360.6938,45.45,29447.82,1
1182,1183,2025-02-14 00:00:00+00:00,2025-02-14 04:00:00+00:00,S,97143.0,96624.3504,127.78,29575.59,1
1195,1196,2025-02-16 04:00:00+00:00,2025-02-16 08:00:00+00:00,L,97211.0,97352.5176,13.48,29589.07,1
1206,1207,2025-02-18 00:00:00+00:00,2025-02-18 04:00:00+00:00,S,96217.0,95221.5015,276.55,29865.62,1
1207,1208,2025-02-18 04:00:00+00:00,2025-02-18 08:00:00+00:00,L,95464.0,95857.5929,93.27,29958.89,1
1212,1213,2025-02-19 00:00:00+00:00,2025-02-19 04:00:00+00:00,S,95728.0,95118.197,160.88,30119.78,1
1217,1218,2025-02-19 20:00:00+00:00,2025-02-20 00:00:00+00:00,L,96666.0,97452.9992,215.1,30334.87,1
1218,1219,2025-02-20 00:00:00+00:00,2025-02-20 04:00:00+00:00,S,97130.0,96821.3822,66.05,30400.92,1
1223,1224,2025-02-20 20:00:00+00:00,2025-02-21 00:00:00+00:00,L,98271.0,98464.1842,29.36,30430.29,1
1224,1225,2025-02-21 00:00:00+00:00,2025-02-21 04:00:00+00:00,S,98135.0,98132.0075,-29.5,30400.78,1
1228,1229,2025-02-21 16:00:00+00:00,2025-02-21 20:00:00+00:00,L,95285.0,96275.3725,285.58,30686.36,1
1265,1266,2025-02-27 20:00:00+00:00,2025-02-28 00:00:00+00:00,S,84732.0,79544.2572,1848.1,32534.46,1
