ts,o,h,l,c,v
1719918900000,3448.89,3449.22,3447.24,3447.93,276.28
1719919200000,3447.93,3449.18,3445.7,3449.18,813.35
1719919500000,3449.18,3453.06,3449.17,3452.91,1224.43
1719919800000,3452.91,3453.2,3450.21,3452.36,463.89
1719920100000,3452.36,3453.98,3450.66,3450.67,781.67
1719920400000,3450.67,3453.4,3450.66,3452.79,384.61
1719920700000,3452.79,3453.28,3450.66,3451.89,444.68
1719921000000,3451.89,3451.89,3449.82,3449.88,500.59
1719921300000,3449.88,3452.76,3449.77,3452.13,552.94
1719921600000,3452.13,3452.13,3448.0,3448.85,417.45
1719921900000,3448.85,3449.61,3445.92,3446.21,432.99
1719922200000,3446.21,3448.84,3445.87,3446.53,603.86
1719922500000,3446.53,3451.62,3446.19,3449.64,237.12
1719922800000,3449.64,3450.05,3448.28,3450.05,713.98
1719923100000,3450.05,3450.8,3445.89,3447.13,2507.71
1719923400000,3447.13,3451.26,3446.23,3449.92,450.26
1719923700000,3449.92,3452.77,3449.34,3452.45,944.99
1719924000000,3452.45,3455.77,3452.19,3455.19,1424.94
1719924300000,3455.19,3458.46,3453.55,3453.9,1648.81
1719924600000,3453.9,3454.04,3449.12,3451.8,974.85
1719924900000,3451.8,3453.4,3449.22,3450.09,455.39
1719925200000,3450.09,3451.38,3448.28,3450.48,819.59
1719925500000,3450.48,3452.19,3448.45,3451.79,574.82
1719925800000,3451.79,3453.0,3449.57,3452.12,282.76
1719926100000,3452.12,3452.79,3450.33,3452.14,313.42
1719926400000,3452.14,3454.0,3451.82,3452.28,548.46
1719926700000,3452.28,3458.43,3452.27,3454.6,1326.65
1719927000000,3454.6,3456.93,3442.03,3446.8,2695.63
1719927300000,3446.8,3454.22,3442.13,3451.71,2764.16
1719927600000,3451.71,3463.28,3447.37,3451.66,4876.42
1719927900000,3451.66,3453.6,3448.17,3449.41,1421.61
1719928200000,3449.41,3449.41,3442.0,3442.84,1866.15
1719928500000,3442.84,3443.29,3427.62,3436.02,8433.88
1719928800000,3436.02,3440.97,3432.62,3437.8,3365.32
1719929100000,3437.8,3438.64,3433.13,3434.42,1299.59
